# Picco 1, Picco2, Segnale combinato
8.664432930647599278e+02,8.829396446034086239e+02,8.664432930647599278e+02
9.851889123680135754e+02,9.313437626019552908e+02,9.851889123680135754e+02
9.461797167734830509e+02,8.978339662978256683e+02,9.461797167734830509e+02
8.670696982038950864e+02,1.009892384630899755e+03,8.670696982038950864e+02
9.436337942671264045e+02,7.874684525092121703e+02,9.436337942671264045e+02
9.045904253339576826e+02,1.089674781675768600e+03,9.045904253339576826e+02
9.286551471543510843e+02,9.732588485931149762e+02,9.286551471543510843e+02
9.695792010734573978e+02,9.993925884531989823e+02,9.695792010734573978e+02
9.592042932572179552e+02,9.174554348687066749e+02,9.592042932572179552e+02
9.957360609264715094e+02,8.842400134143870218e+02,9.957360609264715094e+02
9.057484623884670327e+02,9.905109051432424394e+02,9.057484623884670327e+02
8.395090772978686573e+02,1.065880715040478663e+03,8.395090772978686573e+02
8.674953455234467583e+02,9.766866905730759072e+02,8.674953455234467583e+02
9.471376952340414164e+02,9.592164029254118987e+02,9.471376952340414164e+02
8.701150131945804560e+02,1.107887026218432538e+03,8.701150131945804560e+02
8.687941149055266123e+02,1.059508545972948468e+03,8.687941149055266123e+02
8.888245171650552265e+02,9.559945557892580155e+02,8.888245171650552265e+02
8.569802463345241677e+02,9.837904306208318985e+02,8.569802463345241677e+02
8.939246617244964455e+02,1.091998467696815624e+03,8.939246617244964455e+02
9.237575217779274226e+02,9.238768064906196287e+02,9.237575217779274226e+02
8.401549144621606047e+02,9.025587436375924426e+02,8.401549144621606047e+02
8.184289905676943135e+02,1.068950802293217976e+03,8.184289905676943135e+02
9.070239734998066297e+02,9.586416160492864265e+02,9.070239734998066297e+02
8.523999407860129622e+02,9.656749410456991427e+02,8.523999407860129622e+02
9.665385840351351590e+02,1.053748546353486290e+03,9.665385840351351590e+02
8.938749916804313216e+02,9.113283278916828749e+02,8.938749916804313216e+02
9.093613032233240574e+02,9.902498303818601926e+02,9.093613032233240574e+02
9.254549230303374543e+02,1.084110948263532464e+03,9.254549230303374543e+02
9.005360719352723891e+02,8.875223709883091487e+02,9.005360719352723891e+02
1.034151914184742736e+03,1.085880441271962582e+03,1.034151914184742736e+03
9.359077679563284846e+02,1.101469056232591583e+03,9.359077679563284846e+02
9.488646909611861702e+02,1.003172401192300526e+03,9.488646909611861702e+02
8.766531342958439836e+02,1.062919817878778076e+03,8.766531342958439836e+02
9.073487428622574953e+02,1.140171819203137375e+03,9.073487428622574953e+02
9.459519535975007329e+02,1.182140508641273982e+03,9.459519535975007329e+02
8.325106086676524910e+02,1.042159652172648066e+03,8.325106086676524910e+02
8.307498252279191320e+02,1.089161839165876927e+03,8.307498252279191320e+02
8.005662076221491361e+02,9.875260194683301052e+02,8.005662076221491361e+02
8.933711284767490497e+02,9.039407496532936648e+02,8.933711284767490497e+02
8.247252022235506956e+02,9.616603091670507411e+02,8.247252022235506956e+02
9.167089377573788624e+02,9.167386489203372548e+02,9.167089377573788624e+02
8.767757084350866990e+02,1.077083901759362561e+03,8.767757084350866990e+02
1.020983635434729194e+03,1.095864039676056564e+03,1.020983635434729194e+03
9.234362701187055791e+02,1.056276648048912421e+03,9.234362701187055791e+02
9.203769535753999662e+02,9.939465560509640909e+02,9.203769535753999662e+02
1.033376891146747312e+03,1.079371375131082914e+03,1.033376891146747312e+03
9.744581564290432425e+02,1.070376178710127760e+03,9.744581564290432425e+02
9.206067083964919675e+02,9.695876488731021254e+02,9.206067083964919675e+02
8.933781478623535577e+02,1.054410982262002790e+03,8.933781478623535577e+02
9.518138904116284493e+02,9.640072701292198190e+02,9.518138904116284493e+02
8.495629842104215186e+02,1.089826988064412035e+03,8.495629842104215186e+02
9.562527892048419744e+02,1.100181294504893685e+03,9.562527892048419744e+02
8.879655058826581353e+02,1.006403864024834320e+03,8.879655058826581353e+02
8.366173242472199263e+02,1.136396183191947102e+03,8.366173242472199263e+02
8.212240485911665928e+02,9.338688253932854195e+02,8.212240485911665928e+02
9.573375138096953378e+02,9.660648449711948160e+02,9.573375138096953378e+02
9.362467817179422127e+02,9.007421133610392872e+02,9.362467817179422127e+02
9.178580328274293834e+02,9.056830575717774536e+02,9.178580328274293834e+02
8.352085264757614596e+02,1.034677068027915993e+03,8.352085264757614596e+02
9.392765001669324647e+02,1.049542130645677616e+03,9.392765001669324647e+02
9.133323873003884046e+02,1.016740136649781789e+03,9.133323873003884046e+02
