# Picco 1, Picco2, Segnale combinato
1.093819405905470830e+03,1.292341389675151504e+03,1.093819405905470830e+03
1.042293106749607659e+03,1.138631207975728103e+03,1.042293106749607659e+03
1.021692036120247508e+03,1.017828605304689859e+03,1.021692036120247508e+03
1.089930070210291888e+03,1.158736380982519449e+03,1.089930070210291888e+03
1.039608531836266593e+03,1.130810816498413942e+03,1.039608531836266593e+03
1.046072169333848251e+03,1.064097737045970462e+03,1.046072169333848251e+03
9.190750876997185514e+02,1.244512708395581285e+03,9.190750876997185514e+02
9.329103285698707850e+02,1.230439007300990170e+03,9.329103285698707850e+02
9.913946541135032930e+02,1.212476057458206924e+03,9.913946541135032930e+02
9.695271980808885246e+02,1.145659926959039240e+03,9.695271980808885246e+02
9.457385236545318321e+02,1.122725041109738413e+03,9.457385236545318321e+02
9.814027798832693179e+02,1.006121104554324006e+03,9.814027798832693179e+02
1.008005887284586493e+03,1.104998134277969712e+03,1.008005887284586493e+03
9.870052617489300246e+02,1.086123039492119915e+03,9.870052617489300246e+02
1.022732492990294531e+03,1.194628386500794022e+03,1.022732492990294531e+03
8.219833259635537388e+02,1.107308188544507630e+03,8.219833259635537388e+02
9.908859841582036552e+02,1.178927159534722932e+03,9.908859841582036552e+02
1.095321860633230244e+03,1.180427826954682359e+03,1.095321860633230244e+03
1.091758772371797932e+03,1.178981144004067573e+03,1.091758772371797932e+03
9.444238882390543495e+02,1.110682851881570059e+03,9.444238882390543495e+02
9.636763243570018176e+02,1.163481574666773668e+03,9.636763243570018176e+02
1.026998623323946049e+03,1.246097232661603357e+03,1.026998623323946049e+03
9.480739837241026180e+02,1.180029304072601008e+03,9.480739837241026180e+02
9.928851120110584816e+02,1.146235295954040794e+03,9.928851120110584816e+02
1.029026770020715276e+03,1.224967751810596610e+03,1.029026770020715276e+03
1.042774404820681184e+03,1.200623420007338154e+03,1.042774404820681184e+03
1.118460785968700975e+03,8.125199379006307936e+02,1.118460785968700975e+03
1.070098731337080835e+03,1.178778947556590538e+03,1.070098731337080835e+03
9.407641411331068184e+02,1.204970899231211206e+03,9.407641411331068184e+02
9.769454683664126833e+02,1.209011979472836174e+03,9.769454683664126833e+02
9.472833399565494119e+02,1.213624245435874855e+03,9.472833399565494119e+02
1.063997453562937835e+03,1.043507838913096521e+03,1.063997453562937835e+03
1.081005283775585212e+03,1.200749479475591215e+03,1.081005283775585212e+03
1.022530829699256060e+03,1.181423487631016542e+03,1.022530829699256060e+03
1.038596970793301125e+03,1.127725704823487376e+03,1.038596970793301125e+03
1.073275584476979702e+03,1.211971946810036343e+03,1.073275584476979702e+03
1.110591223537237511e+03,1.120540549142070631e+03,1.110591223537237511e+03
1.019164183897046428e+03,1.237867314791931221e+03,1.019164183897046428e+03
1.102753738528018857e+03,1.094098829109788767e+03,1.102753738528018857e+03
1.080772485472891958e+03,1.236595389585519797e+03,1.080772485472891958e+03
1.068621672815243755e+03,1.205524182283448454e+03,1.068621672815243755e+03
1.063074038265438048e+03,1.217313981244730257e+03,1.063074038265438048e+03
1.046021076416476262e+03,1.130438199877316492e+03,1.046021076416476262e+03
9.835682911083629278e+02,1.146089261095908796e+03,9.835682911083629278e+02
9.525955512918918657e+02,1.290094646786886642e+03,9.525955512918918657e+02
9.898082538090224034e+02,1.229097443905762475e+03,9.898082538090224034e+02
1.055670911090991240e+03,1.223468481925822744e+03,1.055670911090991240e+03
1.016916572786503366e+03,1.157303487208843990e+03,1.016916572786503366e+03
1.011409044127279572e+03,1.021518977252937020e+03,1.011409044127279572e+03
1.107861785997428115e+03,1.208764790072367305e+03,1.107861785997428115e+03
8.261852692949385073e+02,1.273583635189156439e+03,8.261852692949385073e+02
1.050615432625905214e+03,1.273794266238101500e+03,1.050615432625905214e+03
9.591985716470082934e+02,1.090299963599002695e+03,9.591985716470082934e+02
9.729313247370919271e+02,1.003681124068804593e+03,9.729313247370919271e+02
1.101930450963986686e+03,1.163828241272802870e+03,1.101930450963986686e+03
1.048586608800676686e+03,7.845715924861783606e+02,1.048586608800676686e+03
1.098783659685939938e+03,1.226177156919749677e+03,1.098783659685939938e+03
9.920929198351017249e+02,1.210401751820701747e+03,9.920929198351017249e+02
9.617524294285567521e+02,1.169193947398344108e+03,9.617524294285567521e+02
1.115128336716554259e+03,1.174836671691564788e+03,1.115128336716554259e+03
1.085366818817261901e+03,1.215706512217186855e+03,1.085366818817261901e+03
1.084197261614415766e+03,1.238740812470707851e+03,1.084197261614415766e+03
9.704248842943486579e+02,1.037951754026280241e+03,9.704248842943486579e+02
1.094145685653463943e+03,1.145950336293599776e+03,1.094145685653463943e+03
9.017061630629684714e+02,1.205732780703752724e+03,9.017061630629684714e+02
1.022020364002525980e+03,1.098702278943567080e+03,1.022020364002525980e+03
1.028262303383006383e+03,1.123299977527069132e+03,1.028262303383006383e+03
1.006179774293374749e+03,1.121647451374194134e+03,1.006179774293374749e+03
1.059150980658411299e+03,1.141003532191434488e+03,1.059150980658411299e+03
1.098076617173025397e+03,1.155972425719383409e+03,1.098076617173025397e+03
9.949280651319388653e+02,1.128912195835775265e+03,9.949280651319388653e+02
1.108765410273837233e+03,8.412359240871846850e+02,1.108765410273837233e+03
1.111395431830028883e+03,1.141054567108581068e+03,1.111395431830028883e+03
1.031347130542487093e+03,1.212002803640628372e+03,1.031347130542487093e+03
1.021980859302974409e+03,1.109934494271781887e+03,1.021980859302974409e+03
1.046808490790774158e+03,1.205733068175686640e+03,1.046808490790774158e+03
1.098280800029829834e+03,1.075745545218238021e+03,1.098280800029829834e+03
1.015574599573103342e+03,1.193549268162603767e+03,1.015574599573103342e+03
1.097528940129511739e+03,1.187314480842359217e+03,1.097528940129511739e+03
1.099953357545858353e+03,1.200232388789799415e+03,1.099953357545858353e+03
1.004487754282568972e+03,1.230914782526769386e+03,1.004487754282568972e+03
9.312459258069070529e+02,1.132323176110329314e+03,9.312459258069070529e+02
1.095043314941131030e+03,1.189148262962111176e+03,1.095043314941131030e+03
1.006278437805520412e+03,1.150119659761013054e+03,1.006278437805520412e+03
9.796527342998689392e+02,1.114689972786782391e+03,9.796527342998689392e+02
1.096769912586050623e+03,1.157062522700235377e+03,1.096769912586050623e+03
1.112787482262975573e+03,1.152035216667956774e+03,1.112787482262975573e+03
1.081845639080112278e+03,1.229050516568653165e+03,1.081845639080112278e+03
1.107894973708973566e+03,7.514978168071284017e+02,1.107894973708973566e+03
1.011819356814114826e+03,1.128670880012026828e+03,1.011819356814114826e+03
1.036032376987855741e+03,1.146726595274725469e+03,1.036032376987855741e+03
9.478080011899068040e+02,1.161876978261103432e+03,9.478080011899068040e+02
1.089025800020843690e+03,1.119968320515850337e+03,1.089025800020843690e+03
1.038240235225581273e+03,1.125437898425753701e+03,1.038240235225581273e+03
1.054489781615352967e+03,1.110568496343261131e+03,1.054489781615352967e+03
9.537987159737083402e+02,1.190763410796533208e+03,9.537987159737083402e+02
9.823977280953390618e+02,1.221859922253014929e+03,9.823977280953390618e+02
9.103396435484380618e+02,1.192406045228246967e+03,9.103396435484380618e+02
1.051238137456146660e+03,1.157337362920975693e+03,1.051238137456146660e+03
1.013515862247216319e+03,1.106191862818680193e+03,1.013515862247216319e+03
1.022902922827814677e+03,1.240361461911341848e+03,1.022902922827814677e+03
9.225827485720612913e+02,1.180216144952750483e+03,9.225827485720612913e+02
1.028692756234973103e+03,1.222780476580055847e+03,1.028692756234973103e+03
1.000158688758336325e+03,1.262129894738288613e+03,1.000158688758336325e+03
9.575662322014292158e+02,1.181249217914036080e+03,9.575662322014292158e+02
9.257102427470298380e+02,1.154734973143951947e+03,9.257102427470298380e+02
1.088875652376588050e+03,1.223005358276515835e+03,1.088875652376588050e+03
1.044707516890878651e+03,1.039837014214266219e+03,1.044707516890878651e+03
1.079061285907268712e+03,1.172021181463654102e+03,1.079061285907268712e+03
1.118562938633825297e+03,1.122094173053092618e+03,1.118562938633825297e+03
9.904626345700512502e+02,1.224045635025133834e+03,9.904626345700512502e+02
9.255791952347690312e+02,1.264938447594964828e+03,9.255791952347690312e+02
1.085832370917765502e+03,1.051289087189757765e+03,1.085832370917765502e+03
1.009323546917403519e+03,1.180811239141589112e+03,1.009323546917403519e+03
9.622160691334885314e+02,1.159652508768978350e+03,9.622160691334885314e+02
1.019934318288368786e+03,1.215060921842599555e+03,1.019934318288368786e+03
9.436992615220113976e+02,1.039846622217951108e+03,9.436992615220113976e+02
9.936833562205820272e+02,1.182013844913573394e+03,9.936833562205820272e+02
1.074816354912347151e+03,1.142211596639891013e+03,1.074816354912347151e+03
9.803922271550565029e+02,9.139929960880533599e+02,9.803922271550565029e+02
9.785912261125554323e+02,1.230818645286364927e+03,9.785912261125554323e+02
9.108957505645317951e+02,1.190944956689694664e+03,9.108957505645317951e+02
1.123759076884259002e+03,1.191926402908282853e+03,1.123759076884259002e+03
1.059880367447065282e+03,1.217058586304591472e+03,1.059880367447065282e+03
9.680252047904057235e+02,1.187684338083030752e+03,9.680252047904057235e+02
1.047952553084024430e+03,1.222159055922777043e+03,1.047952553084024430e+03
1.030147428553039845e+03,1.060167132573568779e+03,1.030147428553039845e+03
1.099570591292927475e+03,1.121310742572882873e+03,1.099570591292927475e+03
9.765373188850512634e+02,1.106324276204464923e+03,9.765373188850512634e+02
1.079829797783840831e+03,1.050054198769797495e+03,1.079829797783840831e+03
1.010565569212549235e+03,1.134244113004147948e+03,1.010565569212549235e+03
1.026229744659347489e+03,1.216543498856694669e+03,1.026229744659347489e+03
1.072758358028531347e+03,1.119401048560567006e+03,1.072758358028531347e+03
1.051172601642165091e+03,1.065589704435325302e+03,1.051172601642165091e+03
1.055021216053456556e+03,1.113560948811235448e+03,1.055021216053456556e+03
1.039450398817750056e+03,1.098768756564966452e+03,1.039450398817750056e+03
1.059247479650540299e+03,1.199916931127239422e+03,1.059247479650540299e+03
1.080407969536025348e+03,1.237780163369954607e+03,1.080407969536025348e+03
1.010392369663288946e+03,1.139683284197982857e+03,1.010392369663288946e+03
9.965461613885133829e+02,1.047514165719305993e+03,9.965461613885133829e+02
9.645190109872323774e+02,1.053911854067254808e+03,9.645190109872323774e+02
1.115902331845961726e+03,1.122620655925595429e+03,1.115902331845961726e+03
1.086972078318284048e+03,1.216223556101197801e+03,1.086972078318284048e+03
1.025484889106571018e+03,8.507401903220005579e+02,1.025484889106571018e+03
1.027600823303578181e+03,1.210419242651480545e+03,1.027600823303578181e+03
9.815479006231551011e+02,1.180310460322447170e+03,9.815479006231551011e+02
1.051527358765364170e+03,1.149176196991054894e+03,1.051527358765364170e+03
1.028983100325238865e+03,1.197131522794922603e+03,1.028983100325238865e+03
1.058751314966199288e+03,1.193151229063347728e+03,1.058751314966199288e+03
1.078287230459175589e+03,1.065536444106333875e+03,1.078287230459175589e+03
9.715400376037224532e+02,1.114834512701113226e+03,9.715400376037224532e+02
1.085215130491427544e+03,1.264996910772335696e+03,1.085215130491427544e+03
